               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
2023-01-25 15:59:24 |    88 |     1.000e-03 |    69.5695 |         80.9102 |    19.5789 |          4.3322 |            7426
2023-01-25 15:59:46 |    89 |     1.000e-03 |    67.5360 |         82.7097 |    23.8802 |          4.2952 |            7426
2023-01-25 16:00:08 |    90 |     1.000e-03 |    65.4507 |         85.2796 |    29.3895 |          4.3389 |            7426
2023-01-25 16:00:30 |    91 |     1.000e-03 |    64.8442 |         93.6716 |    38.4767 |          4.1036 |            7426
2023-01-25 16:00:52 |    92 |     1.000e-03 |    58.8322 |        102.2299 |    47.9682 |          4.0726 |            7426
2023-01-25 16:01:14 |    93 |     1.000e-03 |    65.1674 |         89.1685 |    37.4563 |          3.9317 |            7426
2023-01-25 16:01:36 |    94 |     1.000e-03 |    56.2296 |        120.2270 |    63.8468 |          4.0231 |            7426
2023-01-25 16:01:58 |    95 |     1.000e-03 |   370.3998 |        129.5028 |    30.1216 |          5.6595 |            7426
2023-01-25 16:02:16 |    96 |     1.000e-03 |    94.0534 |         89.9558 |    28.7990 |          4.6103 |            7426
2023-01-25 16:02:38 |    97 |     1.000e-03 |   103.4196 |        103.6952 |    31.0693 |          5.0613 |            7426
2023-01-25 16:03:00 |    98 |     1.000e-03 |   114.7146 |         78.0409 |    20.1180 |          4.3219 |            7426
2023-01-25 16:03:22 |    99 |     1.000e-03 |    53.8601 |         72.1252 |    19.7882 |          4.0300 |            7426
2023-01-25 16:03:44 |   100 |     1.000e-03 |    55.6041 |         73.0385 |    21.9574 |          3.9804 |            7426
2023-01-25 16:04:06 |   101 |     1.000e-03 |    81.7300 |         76.3437 |    27.5274 |          4.0134 |            7426
2023-01-25 16:04:28 |   102 |     1.000e-03 |    45.9790 |         70.1874 |    19.6685 |          3.8916 |            7426
2023-01-25 16:04:50 |   103 |     1.000e-03 |    47.0312 |         66.7906 |    19.7772 |          3.7976 |            7426
2023-01-25 16:05:12 |   104 |     1.000e-03 |    46.6287 |         67.0796 |    18.5862 |          3.8088 |            7426
2023-01-25 16:05:33 |   105 |     1.000e-03 |    92.3343 |         70.6226 |    21.1199 |          3.9131 |            7426
2023-01-25 16:05:55 |   106 |     1.000e-03 |    49.7815 |         71.4596 |    28.3971 |          3.8301 |            7426
2023-01-25 16:06:17 |   107 |     1.000e-03 |    88.1819 |         89.2685 |    38.8118 |          4.1825 |            7426
2023-01-25 16:06:38 |   108 |     1.000e-03 |    47.0957 |         77.8093 |    30.0296 |          3.9405 |            7426
2023-01-25 16:07:00 |   109 |     1.000e-03 |    40.1870 |         69.5746 |    20.1970 |          3.8020 |            7426
2023-01-25 16:07:22 |   110 |     1.000e-03 |    60.4722 |         69.4917 |    20.3622 |          3.8587 |            7426
2023-01-25 16:07:44 |   111 |     1.000e-03 |   763.1372 |        474.5261 |    94.7905 |         10.6684 |            7426
2023-01-25 16:08:06 |   112 |     1.000e-03 |   291.4102 |        190.3910 |    39.1428 |          7.1054 |            7426
2023-01-25 16:08:27 |   113 |     1.000e-03 |   159.3143 |        137.9909 |    24.2160 |          6.0476 |            7426
2023-01-25 16:08:49 |   114 |     1.000e-03 |   142.4100 |        123.9621 |    22.7043 |          5.7209 |            7426
2023-01-25 16:09:11 |   115 |     1.000e-03 |   129.1417 |        116.6568 |    23.2178 |          5.5300 |            7426
2023-01-25 16:09:33 |   116 |     1.000e-03 |   105.6922 |        107.1529 |    21.7762 |          5.2399 |            7426
2023-01-25 16:09:55 |   117 |     3.000e-04 |   112.9203 |        105.1820 |    20.0329 |          5.2496 |            7426
2023-01-25 16:10:17 |   118 |     3.000e-04 |   109.3585 |         98.6325 |    18.7784 |          5.0613 |            7426
2023-01-25 16:10:38 |   119 |     3.000e-04 |    92.0742 |         95.7905 |    18.6170 |          4.9657 |            7426
2023-01-25 16:11:00 |   120 |     3.000e-04 |    87.0326 |         94.1309 |    19.3897 |          4.8958 |            7426
2023-01-25 16:11:22 |   121 |     3.000e-04 |    84.6047 |         92.7364 |    20.0376 |          4.8358 |            7426
2023-01-25 16:11:44 |   122 |     3.000e-04 |    82.7993 |         91.0976 |    19.9168 |          4.7804 |            7426
2023-01-25 16:12:06 |   123 |     3.000e-04 |    81.1870 |         89.0695 |    18.8981 |          4.7278 |            7428
2023-01-25 16:12:28 |   124 |     3.000e-04 |    79.6800 |         87.0566 |    17.6143 |          4.6827 |            7428
2023-01-25 16:12:49 |   125 |     3.000e-04 |    78.1030 |         85.6095 |    17.1544 |          4.6438 |            7428
2023-01-25 16:13:11 |   126 |     3.000e-04 |    76.3969 |         84.4888 |    17.2695 |          4.6022 |            7428
2023-01-25 16:13:33 |   127 |     3.000e-04 |    74.6754 |         83.1389 |    17.0544 |          4.5581 |            7428
2023-01-25 16:13:52 |   128 |     3.000e-04 |    73.4107 |         82.1432 |    16.0934 |          4.5743 |            7428
2023-01-25 16:14:14 |   129 |     3.000e-04 |    71.9507 |         80.9402 |    16.5297 |          4.4855 |            7428
2023-01-25 16:14:35 |   130 |     3.000e-04 |    70.8752 |         79.9055 |    16.2569 |          4.4536 |            7428
2023-01-25 16:14:57 |   131 |     3.000e-04 |    70.2115 |         78.9376 |    15.9472 |          4.4162 |            7428
2023-01-25 16:15:19 |   132 |     3.000e-04 |    69.0245 |         78.4625 |    16.5301 |          4.3988 |            7428
2023-01-25 16:15:41 |   133 |     3.000e-04 |    69.2909 |         77.5932 |    16.1355 |          4.3561 |            7428
2023-01-25 16:16:02 |   134 |     3.000e-04 |    68.0702 |         76.9908 |    16.5499 |          4.3602 |            7428
2023-01-25 16:16:24 |   135 |     3.000e-04 |    68.3311 |         75.9786 |    16.1269 |          4.3048 |            7428
2023-01-25 16:16:46 |   136 |     3.000e-04 |    65.9110 |         76.1409 |    17.3818 |          4.3199 |            7428
2023-01-25 16:17:08 |   137 |     3.000e-04 |    66.1379 |         73.3935 |    15.1609 |          4.2389 |            7428
2023-01-25 16:17:30 |   138 |     3.000e-04 |    63.2784 |         73.2103 |    15.6140 |          4.2307 |            7428
2023-01-25 16:17:52 |   139 |     3.000e-04 |    63.3552 |         72.7077 |    15.2291 |          4.2095 |            7428
2023-01-25 16:18:14 |   140 |     3.000e-04 |    71.7785 |         76.4133 |    16.2911 |          4.3167 |            7428
2023-01-25 16:18:36 |   141 |     3.000e-04 |    76.3978 |         72.1999 |    15.5376 |          4.1774 |            7428
2023-01-25 16:18:57 |   142 |     3.000e-04 |    60.4463 |         72.2178 |    18.0257 |          4.1651 |            7428
2023-01-25 16:19:19 |   143 |     3.000e-04 |    63.8254 |         72.1202 |    17.6659 |          4.1454 |            7428
2023-01-25 16:19:41 |   144 |     3.000e-04 |    57.6702 |         70.3122 |    17.6272 |          4.0926 |            7428
2023-01-25 16:20:03 |   145 |     3.000e-04 |    56.3238 |         67.6683 |    14.3255 |          4.0350 |            7428
2023-01-25 16:20:25 |   146 |     3.000e-04 |    54.8447 |         66.7548 |    13.7564 |          4.0047 |            7428
2023-01-25 16:20:47 |   147 |     3.000e-04 |    53.8106 |         67.0079 |    14.8436 |          4.0008 |            7428
2023-01-25 16:21:08 |   148 |     3.000e-04 |    53.0122 |         66.7480 |    15.3350 |          3.9746 |            7428
2023-01-25 16:21:30 |   149 |     3.000e-04 |    52.3210 |         66.1558 |    14.5374 |          3.9802 |            7428
2023-01-25 16:21:52 |   150 |     3.000e-04 |    51.7415 |         65.0620 |    15.0422 |          3.9360 |            7428
2023-01-25 16:22:14 |   151 |     3.000e-04 |    50.9654 |         65.1720 |    14.5690 |          3.9405 |            7428
2023-01-25 16:22:36 |   152 |     3.000e-04 |    51.1405 |         64.1681 |    14.4911 |          3.9063 |            7428
2023-01-25 16:22:58 |   153 |     9.000e-05 |    48.2874 |         62.4786 |    12.2417 |          3.8414 |            7428
2023-01-25 16:23:19 |   154 |     9.000e-05 |    46.8661 |         62.1161 |    11.8979 |          3.8307 |            7428
2023-01-25 16:23:41 |   155 |     9.000e-05 |    46.5012 |         61.9672 |    11.8310 |          3.8245 |            7428
2023-01-25 16:24:04 |   156 |     9.000e-05 |    46.2246 |         61.9141 |    11.9357 |          3.8207 |            7428
2023-01-25 16:24:25 |   157 |     9.000e-05 |    45.9624 |         61.9418 |    12.1885 |          3.8180 |            7428
2023-01-25 16:24:47 |   158 |     9.000e-05 |    45.6990 |         61.9207 |    12.4533 |          3.8141 |            7428
2023-01-25 16:25:09 |   159 |     9.000e-05 |    45.4175 |         61.8340 |    12.6296 |          3.8099 |            7428
2023-01-25 16:25:27 |   160 |     9.000e-05 |    45.3081 |         60.4941 |    11.6130 |          3.7814 |            7428
2023-01-25 16:25:49 |   161 |     9.000e-05 |    44.9140 |         61.4539 |    12.7604 |          3.7995 |            7428
2023-01-25 16:26:11 |   162 |     9.000e-05 |    44.6386 |         61.3206 |    12.8253 |          3.7933 |            7428
2023-01-25 16:26:33 |   163 |     9.000e-05 |    44.3988 |         61.1492 |    12.8494 |          3.7873 |            7428
2023-01-25 16:26:54 |   164 |     9.000e-05 |    44.1556 |         60.9567 |    12.7955 |          3.7803 |            7428
2023-01-25 16:27:16 |   165 |     9.000e-05 |    43.9057 |         60.7413 |    12.6592 |          3.7741 |            7428
